obs,Localtime,EURCHFClose_bid,EURCHFClose_ask,EURGBPClose_bid,EURGBPClose_ask,GBPCHFClose_bid,GBPCHFClose_ask,uhat1_2009_2010,uhat2_2009_2010,uhat3_2009_2010,EC1_2009_2010,uhat1_2013_2014,uhat2_2013_2014,uhat3_2013_2014,EC1_2013_2014,uhat1_2015_2016,uhat2_2015_2016,uhat3_2015_2016,EC1_2015_2016,uhat1_2017_2018,uhat2_2017_2018,uhat3_2017_2018,EC1_2017_2018
2015-05-06,"06.05.2015 22:00:00.000 GMT+0100",1.03835,1.03865,0.73859,0.73942,1.40456,1.40597,NA,NA,NA,NA,NA,NA,NA,NA,-0.00547229164265298,0.00473231587810208,-0.00570856772423535,3.85477468965718,NA,NA,NA,NA
2015-05-07,"07.05.2015 22:00:00.000 GMT+0100",1.04377,1.04506,0.72464,0.7252,1.43695,1.43832,NA,NA,NA,NA,NA,NA,NA,NA,0.00283118845519917,0.0263851145140632,-0.0133060522628383,3.8551376100361,NA,NA,NA,NA
2015-05-08,"10.05.2015 22:00:00.000 GMT+0100",1.04198,1.04224,0.71564,0.71587,1.45571,1.45625,NA,NA,NA,NA,NA,NA,NA,NA,-0.0048444840728418,0.0127060894335358,-0.0081216587412802,3.87459010845523,NA,NA,NA,NA
2015-05-11,"11.05.2015 22:00:00.000 GMT+0100",1.04169,1.04222,0.71536,0.71569,1.45591,1.45687,NA,NA,NA,NA,NA,NA,NA,NA,-0.00242642835190032,-0.00485013424828745,0.00162735475912419,3.87659826076428,NA,NA,NA,NA
2015-05-12,"12.05.2015 22:00:00.000 GMT+0100",1.0408,1.04106,0.72095,0.72124,1.44311,1.44367,NA,NA,NA,NA,NA,NA,NA,NA,-0.0039866376358236,-0.0170800814127858,0.00569519950301196,3.87698157537915,NA,NA,NA,NA
2015-05-13,"13.05.2015 22:00:00.000 GMT+0100",1.04064,1.04092,0.72318,0.72337,1.43885,1.43972,NA,NA,NA,NA,NA,NA,NA,NA,-0.00364605757562722,-0.00746814059029985,0.00137923963865938,3.87008164317979,NA,NA,NA,NA
2015-05-14,"14.05.2015 22:00:00.000 GMT+0100",1.04808,1.04921,0.72767,0.72813,1.43989,1.44138,NA,NA,NA,NA,NA,NA,NA,NA,0.00498878658931839,-0.00242604165667637,0.00465737473559336,3.86900161162899,NA,NA,NA,NA
2015-05-15,"17.05.2015 22:00:00.000 GMT+0100",1.04802,1.04831,0.7226,0.72297,1.44986,1.45061,NA,NA,NA,NA,NA,NA,NA,NA,-0.00319677344537719,0.0069903977699082,-0.00564244936526336,3.88705876822963,NA,NA,NA,NA
2015-05-18,"18.05.2015 22:00:00.000 GMT+0100",1.04457,1.04508,0.71824,0.7191,1.45315,1.45447,NA,NA,NA,NA,NA,NA,NA,NA,-0.00534511741083049,-2.45175832495337e-05,-0.00313655151993402,3.88805238213287,NA,NA,NA,NA
2015-05-19,"19.05.2015 22:00:00.000 GMT+0100",1.03962,1.03987,0.71393,0.71431,1.45515,1.45659,NA,NA,NA,NA,NA,NA,NA,NA,-0.00771806944684444,-0.00204100094611753,-0.00417977160564227,3.88277691136824,NA,NA,NA,NA
2015-05-20,"20.05.2015 22:00:00.000 GMT+0100",1.04094,1.04161,0.70937,0.70958,1.46706,1.46749,NA,NA,NA,NA,NA,NA,NA,NA,-0.00129887021741207,0.00594926469814708,-0.00415231253010049,3.87202767738556,NA,NA,NA,NA
2015-05-21,"21.05.2015 22:00:00.000 GMT+0100",1.03784,1.03984,0.71043,0.71171,1.45652,1.46505,NA,NA,NA,NA,NA,NA,NA,NA,-0.00424966062503387,-0.0066779661978702,0.00268592983349951,3.87826377553134,NA,NA,NA,NA
2015-05-22,"24.05.2015 22:00:00.000 GMT+0100",1.03701,1.03756,0.7094,0.70982,1.46135,1.4621,NA,NA,NA,NA,NA,NA,NA,NA,-0.00519820264061283,-0.00690127107559402,-0.00138725957913161,3.8772625369928,NA,NA,NA,NA
2015-05-25,"25.05.2015 22:00:00.000 GMT+0100",1.03658,1.03684,0.7067,0.70682,1.46628,1.46738,NA,NA,NA,NA,NA,NA,NA,NA,-0.00402069925115311,0.000886159585435919,-0.00332261936907822,3.86851192197472,NA,NA,NA,NA
2015-05-26,"26.05.2015 22:00:00.000 GMT+0100",1.03511,1.03554,0.70986,0.71039,1.45755,1.45839,NA,NA,NA,NA,NA,NA,NA,NA,-0.00436654916890181,-0.0137764041985044,0.00409517523125374,3.86879522249485,NA,NA,NA,NA
2015-05-27,"27.05.2015 22:00:00.000 GMT+0100",1.03268,1.03364,0.71462,0.7149,1.44491,1.4459,NA,NA,NA,NA,NA,NA,NA,NA,-0.00559623180461108,-0.0167364137387354,0.00411446808660916,3.86323814194506,NA,NA,NA,NA
2015-05-28,"28.05.2015 22:00:00.000 GMT+0100",1.03338,1.03392,0.7185,0.71934,1.43607,1.43903,NA,NA,NA,NA,NA,NA,NA,NA,-0.00388849048226531,-0.0114753460808658,0.00379455943252352,3.85467811881061,NA,NA,NA,NA
2015-05-29,"31.05.2015 22:00:00.000 GMT+0100",1.03337,1.03383,0.71883,0.7191,1.43742,1.43812,NA,NA,NA,NA,NA,NA,NA,NA,-0.00410495428496738,-0.00565621689642903,-0.000404986293202755,3.85454196524663,NA,NA,NA,NA
2015-06-01,"01.06.2015 22:00:00.000 GMT+0100",1.04044,1.04065,0.72656,0.72686,1.4312,1.43167,NA,NA,NA,NA,NA,NA,NA,NA,0.00290252518169629,-0.0116881196719061,0.00770585437516359,3.85302441749385,NA,NA,NA,NA
2015-06-02,"02.06.2015 22:00:00.000 GMT+0100",1.05248,1.05341,0.73485,0.73514,1.4324,1.43312,NA,NA,NA,NA,NA,NA,NA,NA,0.00928411124102024,-0.00177256181820973,0.00741994479966368,3.86540570124013,NA,NA,NA,NA
2015-06-03,"03.06.2015 22:00:00.000 GMT+0100",1.04888,1.04969,0.73136,0.73158,1.4339,1.43484,NA,NA,NA,NA,NA,NA,NA,NA,-0.00570858942045765,0.000463140616679986,-0.00432982059464458,3.89352880947127,NA,NA,NA,NA
2015-06-04,"04.06.2015 22:00:00.000 GMT+0100",1.044,1.04455,0.72762,0.72831,1.43395,1.4353,NA,NA,NA,NA,NA,NA,NA,NA,-0.0075713580162628,-0.00341822262483038,-0.00286534290430846,3.88585535996278,NA,NA,NA,NA
2015-06-05,"07.06.2015 22:00:00.000 GMT+0100",1.04704,1.04758,0.73559,0.73591,1.42317,1.42404,NA,NA,NA,NA,NA,NA,NA,NA,0.000110557344673801,-0.0158784116009584,0.00819207463791841,3.87581663914662,NA,NA,NA,NA
2015-06-08,"08.06.2015 22:00:00.000 GMT+0100",1.04969,1.05021,0.7332,0.73347,1.43136,1.43218,NA,NA,NA,NA,NA,NA,NA,NA,-0.000416813549053485,0.00556373665837154,-0.00336533253213519,3.87869951801478,NA,NA,NA,NA
2015-06-09,"09.06.2015 22:00:00.000 GMT+0100",1.05475,1.05503,0.72916,0.72935,1.4463,1.44684,NA,NA,NA,NA,NA,NA,NA,NA,0.00263310377792494,0.0112196442354351,-0.0037697900995011,3.88649741286249,NA,NA,NA,NA
2015-06-10,"10.06.2015 22:00:00.000 GMT+0100",1.05105,1.05187,0.72533,0.7256,1.44815,1.44852,NA,NA,NA,NA,NA,NA,NA,NA,-0.00451636883711273,-0.00101446821024956,-0.00315454582991972,3.90107945484999,NA,NA,NA,NA
2015-06-11,"11.06.2015 22:00:00.000 GMT+0100",1.04561,1.04649,0.72375,0.72433,1.4439,1.44528,NA,NA,NA,NA,NA,NA,NA,NA,-0.00746486488403378,-0.00654547361496072,-0.00105988969711965,3.89360585757281,NA,NA,NA,NA
2015-06-12,"14.06.2015 22:00:00.000 GMT+0100",1.04861,1.04891,0.72294,0.72327,1.44962,1.45065,NA,NA,NA,NA,NA,NA,NA,NA,-0.00030993910108873,0.00136611059729233,-0.000644244961890391,3.88245457256297,NA,NA,NA,NA
2015-06-15,"15.06.2015 22:00:00.000 GMT+0100",1.04822,1.0488,0.71864,0.71891,1.45845,1.4588,NA,NA,NA,NA,NA,NA,NA,NA,-0.00225464400382661,0.00502889538661314,-0.0041543142395052,3.88919482984971,NA,NA,NA,NA
2015-06-16,"16.06.2015 22:00:00.000 GMT+0100",1.04515,1.04554,0.7159,0.71625,1.45946,1.46035,NA,NA,NA,NA,NA,NA,NA,NA,-0.00526395918163189,-0.00196367228690628,-0.00212607439245767,3.89108207847607,NA,NA,NA,NA
2015-06-17,"17.06.2015 22:00:00.000 GMT+0100",1.04676,1.0472,0.71518,0.71571,1.46255,1.46368,NA,NA,NA,NA,NA,NA,NA,NA,-0.000805407868679719,-0.000535845867295048,-7.02291373423838e-05,3.88516779332765,NA,NA,NA,NA
2015-06-18,"18.06.2015 22:00:00.000 GMT+0100",1.04076,1.04204,0.71431,0.71513,1.45695,1.45908,NA,NA,NA,NA,NA,NA,NA,NA,-0.00734240611499692,-0.00765328598102935,-0.000449421429305812,3.88970126414442,NA,NA,NA,NA
2015-06-19,"21.06.2015 22:00:00.000 GMT+0100",1.04496,1.04549,0.71657,0.71676,1.45789,1.45842,NA,NA,NA,NA,NA,NA,NA,NA,0.000506492880062964,-0.0047913464112499,0.00192011008637886,3.87837445162913,NA,NA,NA,NA
2015-06-22,"22.06.2015 22:00:00.000 GMT+0100",1.04267,1.04355,0.70982,0.71009,1.4687,1.46942,NA,NA,NA,NA,NA,NA,NA,NA,-0.00447196806250419,0.0081154475351064,-0.00714851984116232,3.88377891574529,NA,NA,NA,NA
2015-06-23,"23.06.2015 22:00:00.000 GMT+0100",1.04607,1.04643,0.71314,0.71383,1.46625,1.46675,NA,NA,NA,NA,NA,NA,NA,NA,0.000592745449642829,-0.00710787410603211,0.00469991304110207,3.88323307081474,NA,NA,NA,NA
2015-06-24,"24.06.2015 22:00:00.000 GMT+0100",1.04893,1.04962,0.71131,0.71143,1.47463,1.47542,NA,NA,NA,NA,NA,NA,NA,NA,0.000835109654302668,0.00613593281977412,-0.00265878887076616,3.88928976087788,NA,NA,NA,NA
2015-06-25,"25.06.2015 22:00:00.000 GMT+0100",1.04167,1.04276,0.70858,0.70932,1.46735,1.47183,NA,NA,NA,NA,NA,NA,NA,NA,-0.00850894091749574,-0.00626198928500013,-0.00181582233706622,3.89831372164661,NA,NA,NA,NA
2015-06-26,"28.06.2015 22:00:00.000 GMT+0100",1.03914,1.03978,0.71397,0.71419,1.45542,1.45579,NA,NA,NA,NA,NA,NA,NA,NA,-0.00566631680200066,-0.0201243049639825,0.00536855897403539,3.88389425009128,NA,NA,NA,NA
2015-06-29,"29.06.2015 22:00:00.000 GMT+0100",1.0411,1.04234,0.70879,0.70958,1.46884,1.46986,NA,NA,NA,NA,NA,NA,NA,NA,-0.000997513496732327,0.0105790283638433,-0.00560051925061136,3.87083348391366,NA,NA,NA,NA
2015-06-30,"30.06.2015 22:00:00.000 GMT+0100",1.04786,1.0488,0.70763,0.70807,1.48023,1.48166,NA,NA,NA,NA,NA,NA,NA,NA,0.00421529187356001,0.0076298410232436,-0.000566434179106956,3.88167578840488,NA,NA,NA,NA
2015-07-01,"01.07.2015 22:00:00.000 GMT+0100",1.04573,1.04623,0.70999,0.71038,1.47244,1.47303,NA,NA,NA,NA,NA,NA,NA,NA,-0.00408382682862923,-0.0110510547936132,0.0026125434987264,3.89898678911605,NA,NA,NA,NA
2015-07-02,"02.07.2015 22:00:00.000 GMT+0100",1.04408,1.04532,0.71295,0.71416,1.46135,1.46803,NA,NA,NA,NA,NA,NA,NA,NA,-0.00340681851980038,-0.00774977380218306,0.00338264117864098,3.89047893988434,NA,NA,NA,NA
2015-07-03,"05.07.2015 22:00:00.000 GMT+0100",1.04155,1.0427,0.7083,0.70882,1.47061,1.47143,NA,NA,NA,NA,NA,NA,NA,NA,-0.00503202177495979,0.00053455927396831,-0.0051532613970716,3.89017517400424,NA,NA,NA,NA
2015-07-06,"06.07.2015 22:00:00.000 GMT+0100",1.04201,1.04282,0.71198,0.71223,1.46299,1.46448,NA,NA,NA,NA,NA,NA,NA,NA,-0.00239551664195026,-0.0109450984233524,0.00348459998368955,3.88255295356272,NA,NA,NA,NA
2015-07-07,"07.07.2015 22:00:00.000 GMT+0100",1.04661,1.04779,0.72096,0.72112,1.45189,1.45254,NA,NA,NA,NA,NA,NA,NA,NA,0.00209592806827158,-0.0150726958445376,0.00845200808332103,3.88045927749503,NA,NA,NA,NA
2015-07-08,"08.07.2015 22:00:00.000 GMT+0100",1.0455,1.04663,0.71722,0.71778,1.45707,1.45852,NA,NA,NA,NA,NA,NA,NA,NA,-0.0038601018462035,0.0042040402126049,-0.00455869736244884,3.88665051489231,NA,NA,NA,NA
2015-07-09,"09.07.2015 22:00:00.000 GMT+0100",1.04608,1.04912,0.71841,0.71927,1.4521,1.46149,NA,NA,NA,NA,NA,NA,NA,NA,0.000225723198204963,-0.000825660130235689,0.0021128738453921,3.88672249854647,NA,NA,NA,NA
2015-07-10,"12.07.2015 22:00:00.000 GMT+0100",1.0449,1.04589,0.71008,0.71076,1.47132,1.47195,NA,NA,NA,NA,NA,NA,NA,NA,-0.00518777735982467,0.00782581677730404,-0.00820093317676598,3.89504283768221,NA,NA,NA,NA
2015-07-13,"13.07.2015 22:00:00.000 GMT+0100",1.04016,1.04042,0.70387,0.70423,1.47709,1.4779,NA,NA,NA,NA,NA,NA,NA,NA,-0.00749707710056111,0.00180979349645724,-0.00579366219904247,3.88954652025997,NA,NA,NA,NA
2015-07-14,"14.07.2015 22:00:00.000 GMT+0100",1.04178,1.04293,0.6997,0.7003,1.48824,1.48928,NA,NA,NA,NA,NA,NA,NA,NA,-7.99036323978208e-05,0.00661882178023301,-0.00302496006154681,3.87998785588772,NA,NA,NA,NA
2015-07-15,"15.07.2015 22:00:00.000 GMT+0100",1.04157,1.04181,0.69638,0.69694,1.49485,1.49552,NA,NA,NA,NA,NA,NA,NA,NA,-0.00311801327518221,0.00270660260576291,-0.00274717462215333,3.88886296431895,NA,NA,NA,NA
2015-07-16,"16.07.2015 22:00:00.000 GMT+0100",1.04128,1.04222,0.69363,0.69418,1.49964,1.50218,NA,NA,NA,NA,NA,NA,NA,NA,-0.00173694241599567,0.00300439610003989,-0.00211183685833381,3.88923603178838,NA,NA,NA,NA
2015-07-17,"19.07.2015 22:00:00.000 GMT+0100",1.04395,1.04467,0.69533,0.69581,1.50089,1.50191,NA,NA,NA,NA,NA,NA,NA,NA,0.00047440622775935,-0.00353887510812834,0.00213109557598088,3.89260875603199,NA,NA,NA,NA
2015-07-20,"20.07.2015 22:00:00.000 GMT+0100",1.04762,1.04864,0.70272,0.70332,1.49027,1.49151,NA,NA,NA,NA,NA,NA,NA,NA,0.00203838033484333,-0.0126267214264511,0.00728561147722079,3.89745456403873,NA,NA,NA,NA
2015-07-21,"21.07.2015 22:00:00.000 GMT+0100",1.04884,1.04906,0.69989,0.70002,1.49837,1.49893,NA,NA,NA,NA,NA,NA,NA,NA,-0.00156692574939099,0.00636100948450952,-0.00436848091813025,3.90210150826514,NA,NA,NA,NA
2015-07-22,"22.07.2015 22:00:00.000 GMT+0100",1.05407,1.05478,0.70788,0.70841,1.48802,1.48946,NA,NA,NA,NA,NA,NA,NA,NA,0.00433015979180804,-0.0119913812557403,0.00886919130182252,3.90544936025169,NA,NA,NA,NA
2015-07-23,"23.07.2015 22:00:00.000 GMT+0100",1.05638,1.05768,0.70779,0.70818,1.49198,1.49394,NA,NA,NA,NA,NA,NA,NA,NA,0.00148822737474968,0.00433718289818463,-0.00136894463548496,3.91435713949469,NA,NA,NA,NA
2015-07-24,"26.07.2015 22:00:00.000 GMT+0100",1.06726,1.06814,0.71231,0.71303,1.4972,1.49838,NA,NA,NA,NA,NA,NA,NA,NA,0.00973439662620698,0.00345750664827391,0.00488391981920163,3.92194576336251,NA,NA,NA,NA
2015-07-27,"27.07.2015 22:00:00.000 GMT+0100",1.06432,1.06487,0.70812,0.70847,1.50219,1.50351,NA,NA,NA,NA,NA,NA,NA,NA,-0.00290936565656544,0.00658744428064192,-0.00518126775496041,3.94546806425033,NA,NA,NA,NA
2015-07-28,"28.07.2015 22:00:00.000 GMT+0100",1.06306,1.06377,0.70391,0.70456,1.50948,1.51096,NA,NA,NA,NA,NA,NA,NA,NA,-0.0010389097840475,0.00675439497800226,-0.00337647586649755,3.940446272401,NA,NA,NA,NA
2015-07-29,"29.07.2015 22:00:00.000 GMT+0100",1.05931,1.05986,0.70069,0.70084,1.51179,1.51255,NA,NA,NA,NA,NA,NA,NA,NA,-0.003735865576485,0.00106367166466237,-0.00312666489572792,3.94129713784149,NA,NA,NA,NA
2015-07-30,"30.07.2015 22:00:00.000 GMT+0100",1.06098,1.06227,0.70283,0.70346,1.50739,1.51195,NA,NA,NA,NA,NA,NA,NA,NA,0.0020478442278353,-0.00158406087800358,0.00288071454692675,3.93302141014185,NA,NA,NA,NA
2015-07-31,"02.08.2015 22:00:00.000 GMT+0100",1.0612,1.06153,0.7025,0.70271,1.51046,1.511,NA,NA,NA,NA,NA,NA,NA,NA,-0.000854356361524561,-0.000621448518680651,-0.000921649368788767,3.93909447285145,NA,NA,NA,NA
2015-08-03,"03.08.2015 22:00:00.000 GMT+0100",1.06421,1.06521,0.69908,0.69934,1.52249,1.52329,NA,NA,NA,NA,NA,NA,NA,NA,0.00340676479507168,0.0120892277236063,-0.00362366216120205,3.9360364502081,NA,NA,NA,NA
2015-08-04,"04.08.2015 22:00:00.000 GMT+0100",1.06736,1.06787,0.69885,0.69897,1.52732,1.52781,NA,NA,NA,NA,NA,NA,NA,NA,0.00329499144198339,0.00471841053971059,0.000100627485261748,3.948039433514,NA,NA,NA,NA
2015-08-05,"05.08.2015 22:00:00.000 GMT+0100",1.07114,1.07182,0.70412,0.70446,1.52115,1.5218,NA,NA,NA,NA,NA,NA,NA,NA,0.0046855744528955,-0.00497813813737816,0.00546320975723411,3.95520130530605,NA,NA,NA,NA
2015-08-06,"06.08.2015 22:00:00.000 GMT+0100",1.07818,1.0789,0.70745,0.70809,1.52329,1.52443,NA,NA,NA,NA,NA,NA,NA,NA,0.00781861493387359,0.00492705291932774,0.00273185839058102,3.96144850747206,NA,NA,NA,NA
2015-08-07,"09.08.2015 22:00:00.000 GMT+0100",1.08367,1.08377,0.70658,0.7068,1.53337,1.53413,NA,NA,NA,NA,NA,NA,NA,NA,0.00656680316964076,0.0128078159770779,-0.0018255410091608,3.97752064789496,NA,NA,NA,NA
2015-08-10,"10.08.2015 22:00:00.000 GMT+0100",1.09092,1.09135,0.7089,0.7094,1.53821,1.53914,NA,NA,NA,NA,NA,NA,NA,NA,0.0100528154360921,0.00819913388617441,0.00268644660477722,3.9912297813993,NA,NA,NA,NA
2015-08-11,"11.08.2015 22:00:00.000 GMT+0100",1.08805,1.08889,0.71455,0.71507,1.52255,1.52314,NA,NA,NA,NA,NA,NA,NA,NA,0.000679528193964829,-0.0110528011759917,0.00512935364553508,4.00878826078215,NA,NA,NA,NA
2015-08-12,"12.08.2015 22:00:00.000 GMT+0100",1.08821,1.08904,0.71409,0.7145,1.52366,1.52444,NA,NA,NA,NA,NA,NA,NA,NA,0.0021686735099436,0.00567317498699449,-0.00184213524614121,3.99761857844932,NA,NA,NA,NA
2015-08-13,"13.08.2015 22:00:00.000 GMT+0100",1.08389,1.08485,0.70986,0.71072,1.5257,1.52814,NA,NA,NA,NA,NA,NA,NA,NA,-0.00166317520067721,0.00727929557094859,-0.00397018224233271,3.99829507956539,NA,NA,NA,NA
2015-08-14,"16.08.2015 22:00:00.000 GMT+0100",1.08379,1.08435,0.71033,0.71107,1.52519,1.52634,NA,NA,NA,NA,NA,NA,NA,NA,0.0017805996869375,0.000636513519601839,0.000867737859509842,3.99202769914355,NA,NA,NA,NA
2015-08-17,"17.08.2015 22:00:00.000 GMT+0100",1.0769,1.07771,0.70365,0.70409,1.52998,1.53103,NA,NA,NA,NA,NA,NA,NA,NA,-0.00456136979311247,0.00789080697187186,-0.00734428369734456,3.99007077263044,NA,NA,NA,NA
2015-08-18,"18.08.2015 22:00:00.000 GMT+0100",1.07359,1.07402,0.70897,0.70943,1.51367,1.5145,NA,NA,NA,NA,NA,NA,NA,NA,-0.00204802522033901,-0.0153602777859106,0.0059227737894499,3.97717045548114,NA,NA,NA,NA
2015-08-19,"19.08.2015 22:00:00.000 GMT+0100",1.07725,1.07766,0.71631,0.71662,1.50373,1.50416,NA,NA,NA,NA,NA,NA,NA,NA,0.00414021128094741,-0.00819486947953288,0.00612107736636947,3.96362409827307,NA,NA,NA,NA
2015-08-20,"20.08.2015 22:00:00.000 GMT+0100",1.07686,1.07816,0.72525,0.72591,1.48394,1.48539,NA,NA,NA,NA,NA,NA,NA,NA,0.00138684118745308,-0.0158442999022129,0.00805750429992819,3.96747861443768,NA,NA,NA,NA
2015-08-21,"23.08.2015 22:00:00.000 GMT+0100",1.08059,1.08095,0.73625,0.73678,1.46686,1.46784,NA,NA,NA,NA,NA,NA,NA,NA,0.00319405825667221,-0.0148007835455994,0.00933671009457352,3.96213358439714,NA,NA,NA,NA
2015-08-24,"24.08.2015 22:00:00.000 GMT+0100",1.08126,1.08204,0.73404,0.73431,1.47292,1.47372,NA,NA,NA,NA,NA,NA,NA,NA,0.00158110333943914,0.00888347677671944,-0.00396057219290936,3.96307765874276,NA,NA,NA,NA
2015-08-25,"25.08.2015 22:00:00.000 GMT+0100",1.07935,1.08047,0.73129,0.73196,1.47618,1.4768,NA,NA,NA,NA,NA,NA,NA,NA,-0.000300471841938627,0.00453862753029124,-0.00227655197964599,3.96672830415942,NA,NA,NA,NA
2015-08-26,"26.08.2015 22:00:00.000 GMT+0100",1.08628,1.08678,0.72987,0.7302,1.48815,1.48868,NA,NA,NA,NA,NA,NA,NA,NA,0.0073963375485018,0.0130396339933982,-0.00155031591898855,3.96474919944262,NA,NA,NA,NA
2015-08-27,"27.08.2015 22:00:00.000 GMT+0100",1.0766,1.07758,0.72618,0.72693,1.48073,1.48223,NA,NA,NA,NA,NA,NA,NA,NA,-0.00708091227073071,-0.0038013448871155,-0.00320001357055814,3.98158641416992,NA,NA,NA,NA
2015-08-28,"30.08.2015 22:00:00.000 GMT+0100",1.08404,1.08469,0.73049,0.73074,1.48419,1.48452,NA,NA,NA,NA,NA,NA,NA,NA,0.00766688350116274,0.00279492944954227,0.00387209865756735,3.95966798493346,NA,NA,NA,NA
2015-08-31,"31.08.2015 22:00:00.000 GMT+0100",1.0847,1.08517,0.73916,0.73952,1.46692,1.46762,NA,NA,NA,NA,NA,NA,NA,NA,0.002087200457457,-0.013878463046295,0.00822249398548299,3.97568367302191,NA,NA,NA,NA
2015-09-01,"01.09.2015 22:00:00.000 GMT+0100",1.08788,1.08887,0.73348,0.73417,1.4822,1.4836,NA,NA,NA,NA,NA,NA,NA,NA,0.00456754218420263,0.0191702000652122,-0.0066887346616664,3.97158962150364,NA,NA,NA,NA
2015-09-02,"02.09.2015 22:00:00.000 GMT+0100",1.08259,1.08292,0.7289,0.7292,1.48487,1.48548,NA,NA,NA,NA,NA,NA,NA,NA,-0.00361210525894101,0.00408729732498767,-0.00438909287978887,3.98450699793833,NA,NA,NA,NA
2015-09-03,"03.09.2015 22:00:00.000 GMT+0100",1.08261,1.08389,0.73449,0.73533,1.47366,1.4768,NA,NA,NA,NA,NA,NA,NA,NA,0.00233325023500258,-0.00752838513414902,0.00651750451955746,3.97244785870924,NA,NA,NA,NA
2015-09-04,"06.09.2015 22:00:00.000 GMT+0100",1.08898,1.08949,0.73086,0.73171,1.48908,1.48995,NA,NA,NA,NA,NA,NA,NA,NA,0.00678069768350889,0.0159517510553435,-0.00421368752031558,3.97375420694505,NA,NA,NA,NA
2015-09-07,"07.09.2015 22:00:00.000 GMT+0100",1.09685,1.09716,0.72747,0.72786,1.50715,1.50777,NA,NA,NA,NA,NA,NA,NA,NA,0.0101141468262075,0.020725660158463,-0.00382206747081095,3.98823609204825,NA,NA,NA,NA
2015-09-08,"08.09.2015 22:00:00.000 GMT+0100",1.09277,1.09346,0.72894,0.72938,1.49846,1.49972,NA,NA,NA,NA,NA,NA,NA,NA,-0.000176533775051529,-0.00388690572394315,0.0017931455802508,4.00969161470956,NA,NA,NA,NA
2015-09-09,"09.09.2015 22:00:00.000 GMT+0100",1.09746,1.09801,0.73006,0.73048,1.50285,1.50359,NA,NA,NA,NA,NA,NA,NA,NA,0.00684797446353846,0.00763890484179283,0.000587010398608635,3.99940087797654,NA,NA,NA,NA
2015-09-10,"10.09.2015 22:00:00.000 GMT+0100",1.0985,1.0998,0.73447,0.73505,1.49487,1.49616,NA,NA,NA,NA,NA,NA,NA,NA,0.00493789221650529,-0.00271696410615901,0.0041769720722667,4.01015336683382,NA,NA,NA,NA
2015-09-11,"13.09.2015 22:00:00.000 GMT+0100",1.09554,1.09646,0.73332,0.73374,1.49376,1.49467,NA,NA,NA,NA,NA,NA,NA,NA,-0.000470509936369795,0.00368658300006339,-0.00230961142090607,4.01110893410227,NA,NA,NA,NA
2015-09-14,"14.09.2015 22:00:00.000 GMT+0100",1.09727,1.09835,0.73433,0.73453,1.49415,1.49463,NA,NA,NA,NA,NA,NA,NA,NA,0.00456347008549746,0.00360923603502952,0.000715434771852081,4.0039117474548,NA,NA,NA,NA
2015-09-15,"15.09.2015 22:00:00.000 GMT+0100",1.0964,1.09699,0.72846,0.72914,1.50426,1.5051,NA,NA,NA,NA,NA,NA,NA,NA,0.00153111063434475,0.0149221941436301,-0.00593124419538235,4.00706572649691,NA,NA,NA,NA
2015-09-16,"16.09.2015 22:00:00.000 GMT+0100",1.09734,1.09816,0.73323,0.73354,1.49715,1.49719,NA,NA,NA,NA,NA,NA,NA,NA,0.00438191906007196,-0.0045290265363768,0.00507346007650056,4.00862141502315,NA,NA,NA,NA
2015-09-17,"17.09.2015 22:00:00.000 GMT+0100",1.09356,1.09485,0.72726,0.72813,1.50286,1.50433,NA,NA,NA,NA,NA,NA,NA,NA,-0.000588624508871621,0.0120839936677972,-0.00638385721434357,4.00813205352738,NA,NA,NA,NA
2015-09-18,"20.09.2015 22:00:00.000 GMT+0100",1.08696,1.08766,0.72142,0.72161,1.50666,1.50731,NA,NA,NA,NA,NA,NA,NA,NA,-0.00428508361677379,0.00605224564360571,-0.00598454498442696,4.00393619877352,NA,NA,NA,NA
2015-09-21,"21.09.2015 22:00:00.000 GMT+0100",1.08433,1.08494,0.72357,0.72388,1.4983,1.49873,NA,NA,NA,NA,NA,NA,NA,NA,-0.00059373856016029,-0.00661868657805215,0.00274359951852215,3.9893131036494,NA,NA,NA,NA
2015-09-22,"22.09.2015 22:00:00.000 GMT+0100",1.09533,1.09609,0.7335,0.73405,1.49254,1.49258,NA,NA,NA,NA,NA,NA,NA,NA,0.0126169917873512,-0.00336808197146485,0.0095598250999203,3.98064554607753,NA,NA,NA,NA
2015-09-23,"23.09.2015 22:00:00.000 GMT+0100",1.09455,1.0958,0.73655,0.73683,1.48549,1.48687,NA,NA,NA,NA,NA,NA,NA,NA,0.00226570723181432,2.40279596263882e-05,0.0011569447936451,4.00169035126102,NA,NA,NA,NA
2015-09-24,"24.09.2015 22:00:00.000 GMT+0100",1.09564,1.09685,0.73738,0.7381,1.48474,1.48755,NA,NA,NA,NA,NA,NA,NA,NA,0.00344028671529814,0.00474220762309197,0.000677933986535414,3.99954584091394,NA,NA,NA,NA
2015-09-25,"27.09.2015 22:00:00.000 GMT+0100",1.09467,1.09495,0.7409,0.74123,1.47718,1.47776,NA,NA,NA,NA,NA,NA,NA,NA,0.000839474880647395,-0.00576330713736911,0.00301637809036841,4.00347009935997,NA,NA,NA,NA
